organoid_id,region_id,time_idx,condition,burden,burden_norm,delta_burden,pathology_z,target_positive
control_pseudo_2,iVMThal,0,control,0.000169612,0.0075091755097993484,0.0,-0.5819795091375064,0
control_pseudo_2,iVMThal,1,control,0.0,0.0,-0.0075091755097993484,-0.6135219734254534,0
control_pseudo_2,iVMThal,2,control,0.002076162,0.09191722781864511,0.09191722781864511,-0.22742154573759715,1
control_pseudo_2,iVO,0,control,0.00972719,0.13638816094615402,0.0,-0.040620369204221365,1
control_pseudo_2,iVO,1,control,0.021245194,0.29788591963396066,0.16149775868780664,0.6377546773432983,1
control_pseudo_2,iVO,2,control,0.002901905,0.04068857359529824,-0.2571973460386624,-0.44260868502483475,1
control_pseudo_2,iVTA,0,control,0.011197995,0.10572210029908924,0.0,-0.16943386165086488,1
control_pseudo_2,iVTA,1,control,0.04758045,0.44921480204052605,0.3434927017414368,1.2734151253931498,1
control_pseudo_2,iVTA,2,control,0.004487428,0.04236654089423521,-0.40684826114629086,-0.4355603448263678,1
control_pseudo_2,iot,0,control,0.00367172,0.16276793979951829,0.0,0.07018849807026539,1
control_pseudo_2,iot,1,control,0.0,0.0,-0.16276793979951829,-0.6135219734254534,0
control_pseudo_2,iot,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cAI,0,control,0.008200333,0.06714913530932888,0.0,-0.33146048748774826,1
control_pseudo_3,cAI,1,control,0.02018811,0.191217467057618,0.12406833174828912,0.18969139108116057,1
control_pseudo_3,cAI,2,control,0.020595565,0.1954344509164685,0.004216983858850498,0.20740492868553,1
control_pseudo_3,cAI-b,0,control,0.0027983,0.03598465607943057,0.0,-0.46236759864512234,1
control_pseudo_3,cAI-b,1,control,0.008463165,0.10883181998658972,0.07284716390715915,-0.15637141264291368,1
control_pseudo_3,cAI-b,2,control,0.012286795,0.15800167687291108,0.04916985688632136,0.05016770111948394,1
control_pseudo_3,cAIP,0,control,0.002168715,0.03639203347640534,0.0,-0.46065640052769585,1
control_pseudo_3,cAIP,1,control,0.0,0.0,-0.03639203347640534,-0.6135219734254534,0
control_pseudo_3,cAIP,2,control,0.02000179,0.33563922012252856,0.33563922012252856,0.796338283607231,1
control_pseudo_3,cAcb,0,control,0.000309193,0.05811035578210935,0.0,-0.3694280886007987,1
control_pseudo_3,cAcb,1,control,2.45893e-05,0.004621362616336791,-0.05348899316577256,-0.5941098335577368,0
control_pseudo_3,cAcb,2,control,0.003625471,0.6813783290298285,0.6767569664134917,2.248623355573346,1
control_pseudo_3,cAu,0,control,0.000822465,0.053288113714657824,0.0,-0.3896840272190838,1
control_pseudo_3,cAu,1,control,0.000197804,0.012815866991560948,-0.04047224672309688,-0.5596886296218816,0
control_pseudo_3,cAu,2,control,0.007722605,0.5003532714624757,0.4875374044709147,1.4882234413496929,1
control_pseudo_3,cBLA,0,control,0.003532297,0.017892408902305923,0.0,-0.5383644986680935,0
control_pseudo_3,cBLA,1,control,0.0,0.0,-0.017892408902305923,-0.6135219734254534,0
control_pseudo_3,cBLA,2,control,0.06768285,0.3428390160491704,0.3428390160491704,0.826581191846657,1
control_pseudo_3,cBLP,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cBLP,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cBLP,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cBMA,0,control,0.001428055,0.02524175606876484,0.0,-0.5074933970091645,0
control_pseudo_3,cBMA,1,control,0.0,0.0,-0.02524175606876484,-0.6135219734254534,0
control_pseudo_3,cBMA,2,control,0.000182933,0.0032334540076729254,0.0032334540076729254,-0.5999397755622332,0
control_pseudo_3,cCA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCA,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCA,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCPu,0,control,0.0002788,0.007919877051570818,0.0,-0.5802543478734734,0
control_pseudo_3,cCPu,1,control,0.000743862,0.02900089824777056,0.021081021196199742,-0.49170303390207404,0
control_pseudo_3,cCPu,2,control,0.005522795,0.24562747248565375,0.2166265742378832,0.4182418692103741,1
control_pseudo_3,cCauThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCauThal,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCauThal,2,control,0.00249217,0.09750483675910457,0.09750483675910457,-0.20395066598129682,1
control_pseudo_3,cCg,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCg,1,control,0.001457024,0.051949166953317145,0.051949166953317145,-0.39530830385876775,1
control_pseudo_3,cCg,2,control,0.002406038,0.08578559430594505,0.03383642735262791,-0.2531776132111471,1
control_pseudo_3,cCl,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCl,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cCl,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cDEn,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cDEn,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cDEn,2,control,0.00118696,0.14047196381683918,0.14047196381683918,-0.023466261401107278,1
control_pseudo_3,cDP,0,control,0.00056645,0.007081560651112508,0.0,-0.5837757151779064,0
control_pseudo_3,cDP,1,control,0.01889669,0.23623983818566727,0.22915827753455476,0.37880889560771785,1
control_pseudo_3,cDP,2,control,0.01149616,0.1437209891338928,-0.09251884905177446,-0.009818655895008504,1
control_pseudo_3,cDpMe,0,control,4.77008e-05,0.0010621433863052213,0.0,-0.6090604157234806,0
control_pseudo_3,cDpMe,1,control,7.9267e-05,0.001765021127575554,0.0007028777412703326,-0.6061079616193141,0
control_pseudo_3,cDpMe,2,control,0.0,0.0,-0.001765021127575554,-0.6135219734254534,0
control_pseudo_3,cEct,0,control,0.01336615,0.3908731014452617,0.0,1.0283494713645895,1
control_pseudo_3,cEct,1,control,0.005060275,0.14798018751966138,-0.24289291392560033,0.008072204799759937,1
control_pseudo_3,cEct,2,control,0.0,0.0,-0.14798018751966138,-0.6135219734254534,0
control_pseudo_3,cEn,0,control,0.00253908,0.06956445502406351,0.0,-0.3213148815225433,1
control_pseudo_3,cEn,1,control,0.0,0.0,-0.06956445502406351,-0.6135219734254534,0
control_pseudo_3,cEn,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cEnt,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cEnt,1,control,0.001418773,0.16243363367994815,0.16243363367994815,0.06878423753273735,1
control_pseudo_3,cEnt,2,control,0.00328507,0.3761037579605669,0.21367012428061874,0.9663105046611921,1
control_pseudo_3,cHipp,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cHipp,1,control,0.000119966,0.05112962431189658,0.05112962431189658,-0.39875081155694625,1
control_pseudo_3,cHipp,2,control,3.79483e-05,0.016173601872823507,-0.03495602243907307,-0.5455843870932037,0
control_pseudo_3,cIC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cIC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cIC,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cIns,0,control,0.004704155,0.04964493013582627,0.0,-0.40498730356144225,1
control_pseudo_3,cIns,1,control,0.0,0.0,-0.04964493013582627,-0.6135219734254534,0
control_pseudo_3,cIns,2,control,0.011595605,0.12237330617457075,0.12237330617457075,-0.09949008873022587,1
control_pseudo_3,cLDThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cLDThal,1,control,0.00376842,0.01581667129746963,0.01581667129746963,-0.5470836821771559,0
control_pseudo_3,cLDThal,2,control,0.0,0.0,-0.01581667129746963,-0.6135219734254534,0
control_pseudo_3,cLEnt,0,control,0.01069681,0.42663515802466306,0.0,1.1785688118297655,1
control_pseudo_3,cLEnt,1,control,0.003090104,0.12324674443620515,-0.3033884135884579,-0.09582119124083083,1
control_pseudo_3,cLEnt,2,control,0.001411504,0.05629689899067517,-0.06694984544552998,-0.37704555552601593,1
control_pseudo_3,cLS,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cLS,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cLS,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cM,0,control,0.000936,0.033100190660769135,0.0,-0.47448386192052655,1
control_pseudo_3,cM,1,control,0.006225678,0.2347244649063548,0.20162427424558566,0.3724435353250548,1
control_pseudo_3,cM,2,control,0.010362443,0.39240367351783173,0.15767920861147694,1.0347786745275955,1
control_pseudo_3,cM1,0,control,0.002026845,0.043589401535459,0.0,-0.4304236906018658,1
control_pseudo_3,cM1,1,control,0.001127455,0.02265790758178006,-0.020931493953678944,-0.5183469119549567,0
control_pseudo_3,cM1,2,control,0.015942665,0.3674521331540945,0.34479422557231443,0.9299691558493616,1
control_pseudo_3,cM2,0,control,0.021431337,0.13473217233589388,0.0,-0.04757638741583637,1
control_pseudo_3,cM2,1,control,0.024719455,0.1565585613251292,0.021826388989235307,0.04410586109858024,1
control_pseudo_3,cM2,2,control,0.05351535,0.3477045012102477,0.19114593988511852,0.8470187740734331,1
control_pseudo_3,cMDThal,0,control,0.00104121,0.19722052797519035,0.0,0.21490738641430948,1
control_pseudo_3,cMDThal,1,control,0.0,0.0,-0.19722052797519035,-0.6135219734254534,0
control_pseudo_3,cMDThal,2,control,0.000129511,0.02453129320559241,0.02453129320559241,-0.5104777125921849,0
control_pseudo_3,cMO,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cMO,1,control,0.0038859,0.16782591607331557,0.16782591607331557,0.09143464363942086,1
control_pseudo_3,cMO,2,control,0.00440966,0.19044628762239293,0.022620371549077367,0.186452034141981,1
control_pseudo_3,cMS,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cMS,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cMS,2,control,0.00039283,0.18126262284645364,0.18126262284645364,0.14787583921225528,1
control_pseudo_3,cMamm,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cMamm,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cMamm,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPAG,0,control,0.000220204,0.06350982608847726,0.0,-0.34674748950038015,1
control_pseudo_3,cPAG,1,control,0.0,0.0,-0.06350982608847726,-0.6135219734254534,0
control_pseudo_3,cPAG,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPMCo,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPMCo,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPMCo,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPRh,0,control,0.011150253,0.43298884640475044,0.0,1.2052576258765426,1
control_pseudo_3,cPRh,1,control,0.005466905,0.21229194434909793,-0.2206969020556525,0.278215217230407,1
control_pseudo_3,cPRh,2,control,0.0,0.0,-0.21229194434909793,-0.6135219734254534,0
control_pseudo_3,cPS,0,control,0.001797744,0.5676524636822297,0.0,1.7709152447879104,1
control_pseudo_3,cPS,1,control,0.000379089,0.11970047170499958,-0.44795199197723007,-0.11071739134074847,1
control_pseudo_3,cPS,2,control,0.00028388,0.08963744637173666,-0.03006302533326291,-0.2369978200941617,1
control_pseudo_3,cPir,0,control,0.002733253,0.10444882929721201,0.0,-0.17478226575370948,1
control_pseudo_3,cPir,1,control,0.0,0.0,-0.10444882929721201,-0.6135219734254534,0
control_pseudo_3,cPir,2,control,0.011264476,0.43046191876366424,0.43046191876366424,1.1946432082519747,1
control_pseudo_3,cPnO,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPnO,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cPnO,2,control,3.43011e-05,0.0016828767968275567,0.0016828767968275567,-0.6064530107682781,0
control_pseudo_3,cPrL,0,control,0.008785365,0.22043596080190603,0.0,0.3124243454879534,1
control_pseudo_3,cPrL,1,control,0.0398545,0.9999999999749087,0.7795640391730028,3.5870010062269997,1
control_pseudo_3,cPrL,2,control,0.0,0.0,-0.9999999999749087,-0.6135219734254534,0
control_pseudo_3,cRSA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cRSA,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cRSA,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cRSC,0,control,0.002933611,0.16420582743987944,0.0,0.0762283781459122,1
control_pseudo_3,cRSC,1,control,0.000322166,0.018032907090611602,-0.14617292034926782,-0.5377743327995013,0
control_pseudo_3,cRSC,2,control,0.00255754,0.14315564398640082,0.12512273689578923,-0.012193401178543182,1
control_pseudo_3,cRSC-b,0,control,6.28855e-05,0.014341506909150687,0.0,-0.5532801440892101,0
control_pseudo_3,cRSC-b,1,control,0.0,0.0,-0.014341506909150687,-0.6135219734254534,0
control_pseudo_3,cRSC-b,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cS1,0,control,0.009568895,0.2405293513569224,0.0,0.3968270942555491,1
control_pseudo_3,cS1,1,control,0.005916478,0.1487200576093166,-0.0918092937476058,0.011180046113392236,1
control_pseudo_3,cS1,2,control,0.019034535,0.47846322453435197,0.32974316692503536,1.3962737962001317,1
control_pseudo_3,cS1-b,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cS1-b,1,control,0.001001301,0.03164758163058849,0.03164758163058849,-0.4805855795324041,0
control_pseudo_3,cS1-b,2,control,0.000454146,0.01435394812070021,-0.01729363350988828,-0.5532278844942002,0
control_pseudo_3,cS2,0,control,0.000193398,0.004678009335877433,0.0,-0.5938718877105786,0
control_pseudo_3,cS2,1,control,0.00517928,0.12527906282962217,0.12060105349374474,-0.08728439112709806,1
control_pseudo_3,cS2,2,control,0.004801631,0.1161442964531096,-0.009134766376512574,-0.12565518720635846,1
control_pseudo_3,cSC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSC,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSC,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSN,0,control,0.000305492,0.03379784926828806,0.0,-0.4715533309076174,1
control_pseudo_3,cSN,1,control,0.000391298,0.04329092356913629,0.009493074300848225,-0.4316774541583558,1
control_pseudo_3,cSN,2,control,0.0,0.0,-0.04329092356913629,-0.6135219734254534,0
control_pseudo_3,cSuC,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSuC,1,control,9.47995e-05,0.009879679870642245,0.009879679870642245,-0.5720221510961696,0
control_pseudo_3,cSuC,2,control,0.0,0.0,-0.009879679870642245,-0.6135219734254534,0
control_pseudo_3,cSuM,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSuM,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cSuM,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cTC,0,control,0.000131331,0.05988864160120357,0.0,-0.3619583581531159,1
control_pseudo_3,cTC,1,control,0.000135401,0.06174461445846423,0.0018559728572606557,-0.35416230151638567,1
control_pseudo_3,cTC,2,control,0.0,0.0,-0.06174461445846423,-0.6135219734254534,0
control_pseudo_3,cTeA,0,control,0.00543987,0.15868999445421547,0.0,0.05305899493712436,1
control_pseudo_3,cTeA,1,control,0.003062298,0.08933229151379632,-0.06935770294041915,-0.23827963008732486,1
control_pseudo_3,cTeA,2,control,0.002812963,0.08205877766746508,-0.0072735138463312365,-0.26883219214242615,1
control_pseudo_3,cV,0,control,0.000583371,0.1007436125304165,0.0,-0.1903461139276181,1
control_pseudo_3,cV,1,control,0.000389094,0.06719349294687237,-0.03355011958354413,-0.3312741622119191,1
control_pseudo_3,cV,2,control,0.0,0.0,-0.06719349294687237,-0.6135219734254534,0
control_pseudo_3,cV-b,0,control,0.000539627,0.03720104413906393,0.0,-0.4572581326483294,1
control_pseudo_3,cV-b,1,control,0.000925218,0.06378308656953127,0.026582042430467342,-0.34559965257025305,1
control_pseudo_3,cV-b,2,control,0.000128537,0.00886114039976291,-0.054921946169768365,-0.5763005495493887,0
control_pseudo_3,cVLThal,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cVLThal,1,control,0.000212901,0.10739151812386459,0.10739151812386459,-0.16242143371507864,1
control_pseudo_3,cVLThal,2,control,0.0,0.0,-0.10739151812386459,-0.6135219734254534,0
control_pseudo_3,cVMThal,0,control,0.000804075,0.41308568292615877,0.0,1.1216539303148412,1
control_pseudo_3,cVMThal,1,control,0.000153159,0.0786839413130461,-0.33440174161311265,-0.2830082698020853,1
control_pseudo_3,cVMThal,2,control,0.000956661,0.4914752510820781,0.412791309769032,1.4509311127270745,1
control_pseudo_3,cVO,0,control,0.003139964,0.04023815015474151,0.0,-0.4445006990375149,1
control_pseudo_3,cVO,1,control,0.01186128,0.15820617298224898,0.11796802282750747,0.051026691726028854,1
control_pseudo_3,cVO,2,control,0.014699725,0.19660012001439695,0.03839394703214796,0.21230134851817206,1
control_pseudo_3,cVTA,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cVTA,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cVTA,2,control,0.000212889,0.064945278696468,0.064945278696468,-0.3407178378341617,1
control_pseudo_3,cot,0,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cot,1,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,cot,2,control,0.000839455,0.09636391811826434,0.09636391811826434,-0.2087431209501803,1
control_pseudo_3,iAI,0,control,0.04491695,0.3031090776918096,0.0,0.6596946727922003,1
control_pseudo_3,iAI,1,control,0.007480451,0.028275495483389673,-0.2748335822084199,-0.49475010488343585,0
control_pseudo_3,iAI,2,control,0.04776415,0.3240113040261635,0.2957358085427738,0.7474949548377535,1
control_pseudo_3,iAI-b,0,control,0.01982512,0.18094622666486912,0.0,0.14654680978080187,1
control_pseudo_3,iAI-b,1,control,0.07655975,0.6987699381847733,0.5178237115199041,2.3216772094836586,1
control_pseudo_3,iAI-b,2,control,0.0074046,0.067582664314904,-0.6311872738698693,-0.3296394389374384,1
control_pseudo_3,iAIP,0,control,0.000586735,0.0017913040080080548,0.0,-0.6059975597760833,0
control_pseudo_3,iAIP,1,control,0.02071298,0.06323680041550389,0.06144549640749584,-0.34789434011376863,1
control_pseudo_3,iAIP,2,control,0.000974099,0.0029739276554094063,-0.06026287276009448,-0.6010299219687688,0
control_pseudo_3,iAcb,0,control,0.004331813,0.2377063420596121,0.0,0.3849689788301271,1
control_pseudo_3,iAcb,1,control,6.24255e-05,0.003425571984811513,-0.23428077007480058,-0.5991327795844379,0
control_pseudo_3,iAcb,2,control,0.00390248,0.21414688163150047,0.21072130964668895,0.28600692391114846,1
control_pseudo_3,iAu,0,control,0.001616003,0.023498474273893424,0.0,-0.5148160922487155,0
control_pseudo_3,iAu,1,control,0.00296215,0.04307294328687101,0.019574469012977585,-0.4325930853431452,1
control_pseudo_3,iAu,2,control,0.000264874,0.0038515614604819714,-0.03922138182638904,-0.5973434010027493,0
control_pseudo_3,iBLA,0,control,0.003461067,0.00670183564224082,0.0,-0.5853707588036606,0
control_pseudo_3,iBLA,1,control,0.26047775,0.5964137271478814,0.5897118915056406,1.8917275929022506,1
control_pseudo_3,iBLA,2,control,0.098387184,0.22450505119986958,-0.37190867594801186,0.3295166532113113,1
control_pseudo_3,iBLP,0,control,0.2850924,0.33188638961738115,0.0,0.7805744328312231,1
control_pseudo_3,iBLP,1,control,0.0,0.0,-0.33188638961738115,-0.6135219734254534,0
control_pseudo_3,iBLP,2,control,0.0,0.0,0.0,-0.6135219734254534,0
control_pseudo_3,iBMA,0,control,0.000683263,0.035089203195458156,0.0,-0.4661289690615389,1
control_pseudo_3,iBMA,1,control,0.00378649,0.1944564787023011,0.15936727550684293,0.20329693392635517,1
control_pseudo_3,iBMA,2,control,0.002987417,0.15341981366262483,-0.04103666503967626,0.030921479414569464,1
control_pseudo_3,iCA,0,control,0.00896178,0.6425308967912078,0.0,2.085443823750434,1
control_pseudo_3,iCA,1,control,0.000124135,0.00890008155446536,-0.6336308152367425,-0.5761369763342027,0
control_pseudo_3,iCA,2,control,0.000178319,0.012784900654212821,0.0038848190997474615,-0.5598187044335113,0
control_pseudo_3,iCPu,0,control,0.00205715,0.021041844842588243,0.0,-0.5251352206276623,0
control_pseudo_3,iCPu,1,control,0.005720036,0.06834738686064082,0.04730554201805258,-0.326427204310932,1
control_pseudo_3,iCPu,2,control,0.038630262,0.4933772892017473,0.4250299023411065,1.4589206675571202,1
